,method,n,d,q,p,time
23475,KeyGen,8,8,14,4,0.028001805299572878
23476,Encryption,8,8,14,4,0.0024246702996606473
23477,Decrypt,8,8,14,4,0.0003172543001710437
23478,Addition,8,8,14,4,6.025719994795509e-05
23479,Multiplication,8,8,14,4,0.02822904380009277
23480,KeyGen,8,8,14,2,0.027999953299877235
23481,Encryption,8,8,14,2,0.003073502200277289
23482,Decrypt,8,8,14,2,0.0003006619997904636
23483,Addition,8,8,14,2,5.406100026448257e-05
23484,Multiplication,8,8,14,2,0.02732644990028348
23485,KeyGen,8,8,14,1,0.02454803840009845
23486,Encryption,8,8,14,1,0.002390620699588908
23487,Decrypt,8,8,14,1,0.00029730390015174634
23488,Addition,8,8,14,1,5.28409997059498e-05
23489,Multiplication,8,8,14,1,0.023761506700247993
23490,KeyGen,8,8,12,9,0.02774231920047896
23491,Encryption,8,8,12,9,0.0023945586995978373
23492,Decrypt,8,8,12,9,0.00029749899986200037
23493,Addition,8,8,12,9,5.4912100313231346e-05
23494,Multiplication,8,8,12,9,0.026175838900235247
23495,KeyGen,8,8,12,8,0.028381038900261047
23496,Encryption,8,8,12,8,0.0024106491000566166
23497,Decrypt,8,8,12,8,0.00032507450014236384
23498,Addition,8,8,12,8,5.470510004670359e-05
23499,Multiplication,8,8,12,8,0.026452698399953078
23500,KeyGen,8,8,12,7,0.027890832100092668
23501,Encryption,8,8,12,7,0.002384053599962499
23502,Decrypt,8,8,12,7,0.0003047070997126866
23503,Addition,8,8,12,7,5.254909992800094e-05
23504,Multiplication,8,8,12,7,0.02720637250022264
23505,KeyGen,8,8,12,6,0.027341929199610603
23506,Encryption,8,8,12,6,0.0023950957001943607
23507,Decrypt,8,8,12,6,0.00029818789989803917
23508,Addition,8,8,12,6,5.379409994930029e-05
23509,Multiplication,8,8,12,6,0.026360843600559746
23510,KeyGen,8,8,12,5,0.02797036669944646
23511,Encryption,8,8,12,5,0.0024290003995702135
23512,Decrypt,8,8,12,5,0.0002943728999525774
23513,Addition,8,8,12,5,5.48531003005337e-05
23514,Multiplication,8,8,12,5,0.02611198759987019
23515,KeyGen,8,8,12,4,0.02826622860011412
23516,Encryption,8,8,12,4,0.002414299099473283
23517,Decrypt,8,8,12,4,0.00030555109988199546
23518,Addition,8,8,12,4,5.40371001989115e-05
23519,Multiplication,8,8,12,4,0.0262972204000107
23520,KeyGen,8,8,12,1,0.024566390799736836
23521,Encryption,8,8,12,1,0.002397756800201023
23522,Decrypt,8,8,12,1,0.0003061221003008541
23523,Addition,8,8,12,1,5.398409994086251e-05
23524,Multiplication,8,8,12,1,0.024558652700216045
23525,KeyGen,8,8,12,3,0.02730250840031658
23526,Encryption,8,8,12,3,0.0024180082997190765
23527,Decrypt,8,8,12,3,0.00031363229936687276
23528,Addition,8,8,12,3,5.4386099509429184e-05
23529,Multiplication,8,8,12,3,0.026072523900074883
23530,KeyGen,8,8,12,2,0.027713149600458564
23531,Encryption,8,8,12,2,0.0024435147002805024
23532,Decrypt,8,8,12,2,0.00029291690007084983
23533,Addition,8,8,12,2,4.386189975775778e-05
23534,Multiplication,8,8,12,2,0.02625992559987935
23535,KeyGen,8,8,10,7,0.02718819209985668
23536,Encryption,8,8,10,7,0.0024453726997307967
23537,Decrypt,8,8,10,7,0.0003126112998870667
23538,Addition,8,8,10,7,5.640710005536675e-05
23539,Multiplication,8,8,10,7,0.026514271600171925
23540,KeyGen,8,8,10,9,0.028468594600417417
23541,Encryption,8,8,10,9,0.0024436176994640847
23542,Decrypt,8,8,10,9,0.0003043990996957291
23543,Addition,8,8,10,9,5.4015099885873495e-05
23544,Multiplication,8,8,10,9,0.026807443500001683
23545,KeyGen,8,8,10,8,0.027954175399645464
23546,Encryption,8,8,10,8,0.00246526620030636
23547,Decrypt,8,8,10,8,0.00030612610062235034
23548,Addition,8,8,10,8,5.4334100423147905e-05
23549,Multiplication,8,8,10,8,0.028019874700112267
23550,KeyGen,8,8,10,6,0.02793064389989013
23551,Encryption,8,8,10,6,0.002441435599757824
23552,Decrypt,8,8,10,6,0.0003031300999282394
23553,Addition,8,8,10,6,5.4159099818207324e-05
23554,Multiplication,8,8,10,6,0.026452121500187786
23555,KeyGen,8,8,10,5,0.02782490780009539
23556,Encryption,8,8,10,5,0.0024746314004005397
23557,Decrypt,8,8,10,5,0.0003040331001102459
23558,Addition,8,8,10,5,5.383300012908876e-05
23559,Multiplication,8,8,10,5,0.02667813899970497
23560,KeyGen,8,8,10,4,0.02734620819974225
23561,Encryption,8,8,10,4,0.0024810825001623017
23562,Decrypt,8,8,10,4,0.00032484149996889753
23563,Addition,8,8,10,4,5.576010007644072e-05
23564,Multiplication,8,8,10,4,0.02707389589995728
23565,KeyGen,8,8,10,3,0.02763268889975734
23566,Encryption,8,8,10,3,0.0024298873999214266
23567,Decrypt,8,8,10,3,0.00030065800019656307
23568,Addition,8,8,10,3,5.430810051620938e-05
23569,Multiplication,8,8,10,3,0.02649816839984851
23570,KeyGen,8,8,10,2,0.02545293049988686
23571,Encryption,8,8,10,2,0.0024450046999845653
23572,Decrypt,8,8,10,2,0.0003018600997165777
23573,Addition,8,8,10,2,5.4182099847821516e-05
23574,Multiplication,8,8,10,2,0.024746001400490058
23575,KeyGen,8,8,10,1,0.025405393600522075
23576,Encryption,8,8,10,1,0.002456875999632757
23577,Decrypt,8,8,10,1,0.00028445770003600047
23578,Addition,8,8,10,1,5.4182099847821516e-05
23579,Multiplication,8,8,10,1,0.025629295100225137
23580,KeyGen,8,8,8,8,0.027564506699854975
23581,Encryption,8,8,8,8,0.0024128890996507834
23582,Decrypt,8,8,8,8,0.0003043101001821924
23583,Addition,8,8,8,8,5.2409999625524506e-05
23584,Multiplication,8,8,8,8,0.026057064500491833
23585,KeyGen,8,8,8,9,0.028004608400078724
23586,Encryption,8,8,8,9,0.002387237599759828
23587,Decrypt,8,8,8,9,0.00030766909985686653
23588,Addition,8,8,8,9,5.213399999774993e-05
23589,Multiplication,8,8,8,9,0.02634806329951971
23590,KeyGen,8,8,8,7,0.027619354700436815
23591,Encryption,8,8,8,7,0.0024037499002588446
23592,Decrypt,8,8,8,7,0.0002923997999459971
23593,Addition,8,8,8,7,5.2929000230506065e-05
23594,Multiplication,8,8,8,7,0.026390480199916057
23595,KeyGen,8,8,8,6,0.027081166899733944
23596,Encryption,8,8,8,6,0.002359781000268413
23597,Decrypt,8,8,8,6,0.0002965088999189902
23598,Addition,8,8,8,6,5.239499951130711e-05
23599,Multiplication,8,8,8,6,0.026242882299993654
23600,KeyGen,8,8,8,5,0.02787825880004675
23601,Encryption,8,8,8,5,0.0024100781003653536
23602,Decrypt,8,8,8,5,0.00029521780015784316
23603,Addition,8,8,8,5,5.08270000864286e-05
23604,Multiplication,8,8,8,5,0.0262092566001229
23605,KeyGen,8,8,8,4,0.028157091399771163
23606,Encryption,8,8,8,4,0.002392820699606091
23607,Decrypt,8,8,8,4,0.0002925208005763125
23608,Addition,8,8,8,4,5.2167099784128365e-05
23609,Multiplication,8,8,8,4,0.026611039599811193
23610,KeyGen,8,8,8,3,0.027369244700093987
23611,Encryption,8,8,8,3,0.002373732299747644
23612,Decrypt,8,8,8,3,0.0002896717000112403
23613,Addition,8,8,8,3,5.344610035535879e-05
23614,Multiplication,8,8,8,3,0.025626983999973162
23615,KeyGen,8,8,8,1,0.024421228899882408
23616,Encryption,8,8,8,1,0.00237373630006914
23617,Decrypt,8,8,8,1,0.00029542780030169526
23618,Addition,8,8,8,1,4.824599964194931e-05
23619,Multiplication,8,8,8,1,0.023671616999490653
23620,KeyGen,8,8,8,2,0.024769316900346894
23621,Encryption,8,8,8,2,0.002352538999548415
23622,Decrypt,8,8,8,2,0.00029469189976225605
23623,Addition,8,8,8,2,5.502210042322986e-05
23624,Multiplication,8,8,8,2,0.02507304800019483
23625,KeyGen,8,8,6,9,0.027230426899768644
23626,Encryption,8,8,6,9,0.0023142311001720373
23627,Decrypt,8,8,6,9,0.0002944808002212085
23628,Addition,8,8,6,9,5.153899983270094e-05
23629,Multiplication,8,8,6,9,0.025752257499698318
23630,KeyGen,8,8,6,8,0.02801506760006305
23631,Encryption,8,8,6,8,0.0023303463996853678
23632,Decrypt,8,8,6,8,0.00028968180049560033
23633,Addition,8,8,6,8,5.098400069982745e-05
23634,Multiplication,8,8,6,8,0.02648430310000549
23635,KeyGen,8,8,6,7,0.028995713200129104
23636,Encryption,8,8,6,7,0.0023409746994730086
23637,Decrypt,8,8,6,7,0.0002844056994945277
23638,Addition,8,8,6,7,5.087600002298132e-05
23639,Multiplication,8,8,6,7,0.027350208399730035
23640,KeyGen,8,8,6,6,0.027516849700623423
23641,Encryption,8,8,6,6,0.002334053599770414
23642,Decrypt,8,8,6,6,0.00028710879996651784
23643,Addition,8,8,6,6,5.031700056861155e-05
23644,Multiplication,8,8,6,6,0.025954133499908494
23645,KeyGen,8,8,6,5,0.02743090590010979
23646,Encryption,8,8,6,5,0.0023149612003180663
23647,Decrypt,8,8,6,5,0.0002851026998541784
23648,Addition,8,8,6,5,4.993499969714321e-05
23649,Multiplication,8,8,6,5,0.026472923799883575
23650,KeyGen,8,8,6,4,0.02555739360032021
23651,Encryption,8,8,6,4,0.0023148380998463834
23652,Decrypt,8,8,6,4,0.00029050679950159974
23653,Addition,8,8,6,4,5.1664000056916845e-05
23654,Multiplication,8,8,6,4,0.024639957299950766
23655,KeyGen,8,8,6,3,0.024488968300283888
23656,Encryption,8,8,6,3,0.0023476488000596873
23657,Decrypt,8,8,6,3,0.0002891108000767417
23658,Addition,8,8,6,3,4.950200018356554e-05
23659,Multiplication,8,8,6,3,0.024098562500148545
23660,KeyGen,8,8,6,2,0.02479620439989958
23661,Encryption,8,8,6,2,0.002490637700248044
23662,Decrypt,8,8,6,2,0.00029174480005167425
23663,Addition,8,8,6,2,4.982899990864098e-05
23664,Multiplication,8,8,6,2,0.023621629999979632
23665,KeyGen,8,8,6,1,0.02476800579970586
23666,Encryption,8,8,6,1,0.002333516599901486
23667,Decrypt,8,8,6,1,0.00029250680017867126
23668,Addition,8,8,6,1,5.306110033416189e-05
23669,Multiplication,8,8,6,1,0.02402801610005554
23670,KeyGen,8,8,4,9,0.02726061249995837
23671,Encryption,8,8,4,9,0.002305810999678215
23672,Decrypt,8,8,4,9,0.0002863997004169505
23673,Addition,8,8,4,9,5.0608000310603527e-05
23674,Multiplication,8,8,4,9,0.02561131669936003
23675,KeyGen,8,8,4,8,0.02732044880031026
23676,Encryption,8,8,4,8,0.002304831000219565
23677,Decrypt,8,8,4,8,0.0002950108006189112
23678,Addition,8,8,4,8,5.0334000115981324e-05
23679,Multiplication,8,8,4,8,0.025605817599716828
23680,KeyGen,8,8,4,7,0.027700032299617306
23681,Encryption,8,8,4,7,0.002303320899954997
23682,Decrypt,8,8,4,7,0.0002901807994931005
23683,Addition,8,8,4,7,5.1299999904586e-05
23684,Multiplication,8,8,4,7,0.025725677000446014
23685,KeyGen,8,8,4,6,0.02478760730009526
23686,Encryption,8,8,4,6,0.0022742063003533984
23687,Decrypt,8,8,4,6,0.0002873447003366891
23688,Addition,8,8,4,6,4.9500000022817404e-05
23689,Multiplication,8,8,4,6,0.024567416900390528
23690,KeyGen,8,8,4,5,0.024485741199896438
23691,Encryption,8,8,4,5,0.0023037679005938117
23692,Decrypt,8,8,4,5,0.00028266669978620483
23693,Addition,8,8,4,5,5.263310013106093e-05
23694,Multiplication,8,8,4,5,0.02557144390011672
23695,KeyGen,8,8,4,4,0.025585223200323526
23696,Encryption,8,8,4,4,0.002312203100154875
23697,Decrypt,8,8,4,4,0.0002835596002114471
23698,Addition,8,8,4,4,4.967999993823469e-05
23699,Multiplication,8,8,4,4,0.023369871999602766
23700,KeyGen,8,8,4,1,0.023546922500099755
23701,Encryption,8,8,4,1,0.002317679199768463
23702,Decrypt,8,8,4,1,0.00028280260012252255
23703,Addition,8,8,4,1,4.976499985787086e-05
23704,Multiplication,8,8,4,1,0.023088930399535457
23705,KeyGen,8,8,4,3,0.02490931369975442
23706,Encryption,8,8,4,3,0.0023065380002663003
23707,Decrypt,8,8,4,3,0.0002908508002292365
23708,Addition,8,8,4,3,5.069800026831217e-05
23709,Multiplication,8,8,4,3,0.02357740709994687
23710,KeyGen,8,8,4,2,0.02499166029956541
23711,Encryption,8,8,4,2,0.0022544800005562136
23712,Decrypt,8,8,4,2,0.00028057259987690486
23713,Addition,8,8,4,2,4.888799958280288e-05
23714,Multiplication,8,8,4,2,0.02396486690049642
23715,KeyGen,8,8,64,9,0.03094155100043281
23716,Encryption,8,8,64,9,0.00267496430024039
23717,Decrypt,8,8,64,9,0.0003292745001090225
23718,Addition,8,8,64,9,6.080919993110001e-05
23719,Multiplication,8,8,64,9,0.032474248499784156
23720,KeyGen,8,8,64,7,0.03084814410030958
23721,Encryption,8,8,64,7,0.0026736022999102717
23722,Decrypt,8,8,64,7,0.00033263770019402726
23723,Addition,8,8,64,7,5.79072002437897e-05
23724,Multiplication,8,8,64,7,0.0324067160996492
23725,KeyGen,8,8,64,8,0.03569857179973042
23726,Encryption,8,8,64,8,0.0027216292997763957
23727,Decrypt,8,8,64,8,0.00032954060006886723
23728,Addition,8,8,64,8,5.856320058228448e-05
23729,Multiplication,8,8,64,8,0.032643657899461685
23730,KeyGen,8,8,64,6,0.031914782400417605
23731,Encryption,8,8,64,6,0.0026978348003467547
23732,Decrypt,8,8,64,6,0.0003330416002427228
23733,Addition,8,8,64,6,5.981610011076555e-05
23734,Multiplication,8,8,64,6,0.03174831899959827
23735,KeyGen,8,8,64,5,0.028210886500164633
23736,Encryption,8,8,64,5,0.0027014847997634205
23737,Decrypt,8,8,64,5,0.0004411927002365701
23738,Addition,8,8,64,5,5.870320019312203e-05
23739,Multiplication,8,8,64,5,0.03161306230031187
23740,KeyGen,8,8,64,4,0.031205593200138538
23741,Encryption,8,8,64,4,0.002682084499974735
23742,Decrypt,8,8,64,4,0.00033339069996145553
23743,Addition,8,8,64,4,5.9131199668627234e-05
23744,Multiplication,8,8,64,4,0.03063773889953154
23745,KeyGen,8,8,64,3,0.028429490800044734
23746,Encryption,8,8,64,3,0.0026483557994652074
23747,Decrypt,8,8,64,3,0.00032606849999865516
23748,Addition,8,8,64,3,5.726410017814487e-05
23749,Multiplication,8,8,64,3,0.030307917299796826
23750,KeyGen,8,8,64,2,0.028199816300184467
23751,Encryption,8,8,64,2,0.002636133600026369
23752,Decrypt,8,8,64,2,0.00033227759995497764
23753,Addition,8,8,64,2,5.852719987160526e-05
23754,Multiplication,8,8,64,2,0.029420932700304547
23755,KeyGen,8,8,64,1,0.02931890559993917
23756,Encryption,8,8,64,1,0.0026820765000593384
23757,Decrypt,8,8,64,1,0.00032558539969613777
23758,Addition,8,8,64,1,5.63030997000169e-05
23759,Multiplication,8,8,64,1,0.029207278299872998
23760,KeyGen,8,8,62,9,0.03075364219985204
23761,Encryption,8,8,62,9,0.002706277000106638
23762,Decrypt,8,8,62,9,0.0003273754999099765
23763,Addition,8,8,62,9,5.804309985251166e-05
23764,Multiplication,8,8,62,9,0.032393655899795704
23765,KeyGen,8,8,62,8,0.031167203400400467
23766,Encryption,8,8,62,8,0.003361713000049349
23767,Decrypt,8,8,62,8,0.000335126699792454
23768,Addition,8,8,62,8,0.00012031440055579879
23769,Multiplication,8,8,62,8,0.03219250290057971
23770,KeyGen,8,8,62,7,0.03089865309957531
23771,Encryption,8,8,62,7,0.0028659191004408056
23772,Decrypt,8,8,62,7,0.0003257775002566632
23773,Addition,8,8,62,7,8.760979981161653e-05
23774,Multiplication,8,8,62,7,0.0323540702003811
23775,KeyGen,8,8,62,6,0.029505872399749934
23776,Encryption,8,8,62,6,0.0026430227000673765
23777,Decrypt,8,8,62,6,0.00032693750035832635
23778,Addition,8,8,62,6,5.852909962413833e-05
23779,Multiplication,8,8,62,6,0.030834320899884915
23780,KeyGen,8,8,62,5,0.029486899900075515
23781,Encryption,8,8,62,5,0.0026588170003378764
23782,Decrypt,8,8,62,5,0.0003254354996897746
23783,Addition,8,8,62,5,5.7463200209895146e-05
23784,Multiplication,8,8,62,5,0.031190632899961202
23785,KeyGen,8,8,62,4,0.028863821499544428
23786,Encryption,8,8,62,4,0.0026968218000547493
23787,Decrypt,8,8,62,4,0.00032912660026340745
23788,Addition,8,8,62,4,5.796719997306354e-05
23789,Multiplication,8,8,62,4,0.03005657030007569
23790,KeyGen,8,8,62,3,0.028505006399791456
23791,Encryption,8,8,62,3,0.002696626800025115
23792,Decrypt,8,8,62,3,0.00032864349996089006
23793,Addition,8,8,62,3,5.8110099780606105e-05
23794,Multiplication,8,8,62,3,0.029545219199644635
23795,KeyGen,8,8,62,2,0.0294519852999656
23796,Encryption,8,8,62,2,0.002736859500146238
23797,Decrypt,8,8,62,2,0.00033754169999156147
23798,Addition,8,8,62,2,5.943619980826042e-05
23799,Multiplication,8,8,62,2,0.029739499000424986
23800,KeyGen,8,8,62,1,0.02819357719999971
23801,Encryption,8,8,62,1,0.002763144100026693
23802,Decrypt,8,8,62,1,0.0004038560000481084
23803,Addition,8,8,62,1,5.6209100148407745e-05
23804,Multiplication,8,8,62,1,0.02975934429996414
23805,KeyGen,8,8,60,9,0.03076702049947926
23806,Encryption,8,8,60,9,0.0027165792002051604
23807,Decrypt,8,8,60,9,0.0003292485998827033
23808,Addition,8,8,60,9,5.630110026686452e-05
23809,Multiplication,8,8,60,9,0.03129827000011574
23810,KeyGen,8,8,60,8,0.030590921999828425
23811,Encryption,8,8,60,8,0.003420199199899798
23812,Decrypt,8,8,60,8,0.0003358656998898368
23813,Addition,8,8,60,8,5.6997099454747514e-05
23814,Multiplication,8,8,60,8,0.0308769666000444
23815,KeyGen,8,8,60,7,0.030418761599867138
23816,Encryption,8,8,60,7,0.002742099700117251
23817,Decrypt,8,8,60,7,0.0003096492000622675
23818,Addition,8,8,60,7,5.9377199795562775e-05
23819,Multiplication,8,8,60,7,0.030508125299820676
23820,KeyGen,8,8,60,6,0.029981577799480873
23821,Encryption,8,8,60,6,0.0027157290998729875
23822,Decrypt,8,8,60,6,0.0003377697001269553
23823,Addition,8,8,60,6,5.881409961148165e-05
23824,Multiplication,8,8,60,6,0.030428310699790018
23825,KeyGen,8,8,60,4,0.030873431600048205
23826,Encryption,8,8,60,4,0.002712340099969879
23827,Decrypt,8,8,60,4,0.00033737979974830524
23828,Addition,8,8,60,4,5.876019931747578e-05
23829,Multiplication,8,8,60,4,0.03012087960014469
23830,KeyGen,8,8,60,5,0.030639899900415914
23831,Encryption,8,8,60,5,0.0026773213998239954
23832,Decrypt,8,8,60,5,0.0003425737995712552
23833,Addition,8,8,60,5,5.9236199740553273e-05
23834,Multiplication,8,8,60,5,0.031181577700044726
23835,KeyGen,8,8,60,1,0.0278134025997133
23836,Encryption,8,8,60,1,0.0026746143004857
23837,Decrypt,8,8,60,1,0.0003368246994796209
23838,Addition,8,8,60,1,5.8354200155008586e-05
23839,Multiplication,8,8,60,1,0.02804914730004384
23840,KeyGen,8,8,60,3,0.03227548559952993
23841,Encryption,8,8,60,3,0.0027152771996043156
23842,Decrypt,8,8,60,3,0.0003334106004331261
23843,Addition,8,8,60,3,5.6559099903097376e-05
23844,Multiplication,8,8,60,3,0.02871424550030497
23845,KeyGen,8,8,60,2,0.028354873299394966
23846,Encryption,8,8,60,2,0.00271585909940768
23847,Decrypt,8,8,60,2,0.00033935069950530306
23848,Addition,8,8,60,2,5.86091002332978e-05
23849,Multiplication,8,8,60,2,0.02858515100015211
23850,KeyGen,8,8,58,9,0.030752904200198827
23851,Encryption,8,8,58,9,0.002642682700388832
23852,Decrypt,8,8,58,9,0.00033232460045837795
23853,Addition,8,8,58,9,5.9193200286244974e-05
23854,Multiplication,8,8,58,9,0.031840066899894735
23855,KeyGen,8,8,58,8,0.03054446899986942
23856,Encryption,8,8,58,8,0.0029522197997721377
23857,Decrypt,8,8,58,8,0.00033926679971045813
23858,Addition,8,8,58,8,5.831820017192513e-05
23859,Multiplication,8,8,58,8,0.03063515090034343
23860,KeyGen,8,8,58,7,0.029924429600214353
23861,Encryption,8,8,58,7,0.0026270674003171734
23862,Decrypt,8,8,58,7,0.00033395760037819856
23863,Addition,8,8,58,7,5.549909983528778e-05
23864,Multiplication,8,8,58,7,0.030698454199591652
23865,KeyGen,8,8,58,6,0.029778741799964335
23866,Encryption,8,8,58,6,0.002680736500042258
23867,Decrypt,8,8,58,6,0.0003393557999515906
23868,Addition,8,8,58,6,5.802720042993315e-05
23869,Multiplication,8,8,58,6,0.034219195300102
23870,KeyGen,8,8,58,5,0.029419059599604225
23871,Encryption,8,8,58,5,0.002650947900110623
23872,Decrypt,8,8,58,5,0.00032574949946138074
23873,Addition,8,8,58,5,5.8208200061926616e-05
23874,Multiplication,8,8,58,5,0.03066549249997479
23875,KeyGen,8,8,58,4,0.029422866700042506
23876,Encryption,8,8,58,4,0.002651225800218526
23877,Decrypt,8,8,58,4,0.0003322055999888107
23878,Addition,8,8,58,4,5.764519955846481e-05
23879,Multiplication,8,8,58,4,0.02926927570006228
23880,KeyGen,8,8,58,3,0.02859156010017614
23881,Encryption,8,8,58,3,0.0026332354995247443
23882,Decrypt,8,8,58,3,0.0003310485997644719
23883,Addition,8,8,58,3,5.781120053143241e-05
23884,Multiplication,8,8,58,3,0.029060272499918938
23885,KeyGen,8,8,58,2,0.028707572400162463
23886,Encryption,8,8,58,2,0.0026672532003431115
23887,Decrypt,8,8,58,2,0.00032662960002198814
23888,Addition,8,8,58,2,5.415010018623434e-05
23889,Multiplication,8,8,58,2,0.02852901890000794
23890,KeyGen,8,8,58,1,0.029605495399300706
23891,Encryption,8,8,58,1,0.0028154662002634724
23892,Decrypt,8,8,58,1,0.00033067960030166434
23893,Addition,8,8,58,1,5.807609995827079e-05
23894,Multiplication,8,8,58,1,0.029788306900445604
23895,KeyGen,8,8,56,7,0.030252606199792354
23896,Encryption,8,8,56,7,0.00261831319949124
23897,Decrypt,8,8,56,7,0.000333227699593408
23898,Addition,8,8,56,7,5.711310004699044e-05
23899,Multiplication,8,8,56,7,0.029680585900496225
23900,KeyGen,8,8,56,8,0.03053356989985332
23901,Encryption,8,8,56,8,0.002578241399896797
23902,Decrypt,8,8,56,8,0.000333593699906487
23903,Addition,8,8,56,8,5.900920004933141e-05
23904,Multiplication,8,8,56,8,0.029957253400061744
23905,KeyGen,8,8,56,9,0.029550020200258587
23906,Encryption,8,8,56,9,0.002563148099579848
23907,Decrypt,8,8,56,9,0.0003324726996652316
23908,Addition,8,8,56,9,5.9811199753312395e-05
23909,Multiplication,8,8,56,9,0.0319883268995909
23910,KeyGen,8,8,56,5,0.028740767100680388
23911,Encryption,8,8,56,5,0.002681228499568533
23912,Decrypt,8,8,56,5,0.000332998699741438
